,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT,Date
12018,26.93,29.273333333333333,35.2,8.36,44.81,0.03,41.61,83.74,2.29,270.06,28.6,30-07-2022 18:00
12019,22.59,33.9,33.05,7.9,45.45,0.04,41.57,85.53,1.9,276.46,28.05,30-07-2022 19:00
12020,18.17,27.96,32.02,7.53,45.56,0.07,41.5,86.7,1.63,279.82,27.76,30-07-2022 20:00
12021,18.48,22.33,31.57,8.02,45.83,0.11,41.39,86.4,1.03,276.85,27.66,30-07-2022 21:00
12022,15.48,27.35,32.42,7.37,46.0,0.18,41.36,87.36,0.93,266.88,27.76,30-07-2022 22:00
12023,14.87,129.87,34.61,7.12,46.09,0.23,41.4,85.66,1.25,272.32,27.82,30-07-2022 23:00
12024,25.52,152.53,33.35,7.18,46.08,0.21,41.32,86.66,0.96,271.73,27.52,31-07-2022 00:00
12025,30.01,53.67,32.2,7.16,46.12,0.19,41.37,89.37,0.75,254.36,27.0,31-07-2022 01:00
12026,19.66,48.67,31.46,7.14,46.47,0.16,41.3,91.1,0.44,205.0,26.73,31-07-2022 02:00
12027,21.9,231.39,31.94,7.15,46.47,0.14,41.4,91.52,0.78,252.56,26.78,31-07-2022 03:00
12028,35.95,459.0,32.39,6.91,46.56,0.12,41.25,90.35,1.06,254.8,26.68,31-07-2022 04:00
12029,18.31,560.9731176297375,33.48,7.4,46.79,0.07,41.19,89.83,0.97,262.25,26.73,31-07-2022 05:00
12030,14.83,560.9731176297375,35.45,7.35,46.77,0.07,41.24,88.89,1.23,271.31,26.98,31-07-2022 06:00
12031,13.83,560.9731176297375,35.47,7.24,46.66,0.06,41.2,86.25,1.41,275.39,27.82,31-07-2022 07:00
12032,13.34,560.9731176297375,36.92,7.32,46.55,0.04,41.19,81.33,1.58,272.69,28.9,31-07-2022 08:00
12033,15.0,560.9731176297375,38.74,7.45,46.07,0.03,41.2,79.52,2.12,262.54,29.35,31-07-2022 09:00
12034,15.69,560.9731176297375,41.23,7.48,46.44,0.02,41.2,77.64,2.5,267.33,29.88,31-07-2022 10:00
12035,18.52,560.9731176297375,42.51,7.97,46.4,0.01,41.4,74.14,2.91,262.12,30.61,31-07-2022 11:00
12036,27.2,526.9,43.3,8.39,46.15,0.01,41.19,71.59,3.44,260.11,30.83,31-07-2022 12:00
12037,33.0,357.0,43.14,8.47,46.29,0.01,41.29,70.25,3.25,266.24,31.16,31-07-2022 13:00
12038,25.0,187.10000000000002,42.34,8.59,46.14,0.01,41.13,67.67,3.08,270.39,31.56,31-07-2022 14:00
12039,17.0,17.2,40.58,8.94,45.81,0.0,41.0,70.58,3.29,267.61,31.14,31-07-2022 15:00
12040,37.0,20.686666666666667,37.62,9.21,45.59,0.0,41.14,72.38,3.1,266.6,30.88,31-07-2022 16:00
12041,28.0,24.173333333333332,36.46,8.9,45.78,0.0,40.84,73.63,2.79,263.79,30.23,31-07-2022 17:00
12042,19.0,27.66,36.53,8.56,45.91,0.0,41.47,77.32,1.99,264.85,29.46,31-07-2022 18:00
12043,46.75,63.58,35.65,8.35,46.04,0.0,41.26,81.14,1.77,260.63,28.52,31-07-2022 19:00
12044,56.0,66.0,35.0,8.31,46.06,0.01,41.62,81.77,1.67,264.6,28.25,31-07-2022 20:00
12045,14.52,27.2,32.47,8.25,46.12,0.02,41.39,83.72,1.67,256.15,28.04,31-07-2022 21:00
12046,16.48,26.37,30.11,8.3,46.1,0.02,41.48,85.11,1.27,253.0,28.0,31-07-2022 22:00
12047,14.52,25.13,30.59,7.63,46.01,0.04,41.34,84.72,1.06,245.85,27.91,31-07-2022 23:00
12048,15.97,34.3,29.71,7.44,46.13,0.03,41.47,85.29,1.28,251.06,27.68,01-08-2022 00:00
12049,10.65,34.73,27.9,7.24,46.27,0.02,41.14,86.03,1.23,253.85,27.57,01-08-2022 01:00
12050,10.38,447.4,27.8,7.36,46.39,0.0,41.27,86.15,1.35,253.32,27.43,01-08-2022 02:00
12051,18.57,560.9731176297375,27.26,7.32,46.18,0.0,41.24,87.08,1.04,250.48,27.34,01-08-2022 03:00
12052,24.13,278.47,25.8,7.29,46.64,0.0,41.43,94.11,0.87,248.03,25.88,01-08-2022 04:00
12053,15.17,560.9731176297375,27.69,7.27,46.82,0.0,41.17,96.58,0.95,244.61,25.97,01-08-2022 05:00
12054,19.62,560.9731176297375,31.63,7.12,46.76,0.0,41.28,97.47,0.9,230.99,26.09,01-08-2022 06:00
12055,35.6,474.27,34.17,6.95,47.73,0.01,41.33,97.03,1.07,242.15,27.0,01-08-2022 07:00
12056,25.9,492.73,35.49,7.22,47.0,0.01,41.17,89.67,2.0,265.42,27.38,01-08-2022 08:00
12057,11.0,21.82,36.4,7.08,46.7,0.01,41.19,81.78,1.99,266.64,28.91,01-08-2022 09:00
12058,20.0,192.91,36.65,7.47,48.55,0.01,40.87,77.47,2.72,264.34,29.89,01-08-2022 10:00
12059,34.56,364.0,35.22,7.64,48.04,0.01,40.90333333333333,95.88,2.32,271.4,27.01,01-08-2022 11:00
12060,26.67,277.0175,36.81,7.96,47.53,0.01,40.93666666666667,83.44,2.73,268.24,30.08,01-08-2022 12:00
12061,36.59,190.035,37.2,8.07,47.02,0.01,40.97,81.06,3.16,262.9,30.17,01-08-2022 13:00
12062,25.0,103.05250000000001,37.24,8.34,46.98,0.01,41.38,74.96,3.29,263.93,30.86,01-08-2022 14:00
12063,14.83,16.07,36.74,8.57,46.48,0.0,41.17,74.14,3.13,263.37,30.91,01-08-2022 15:00
12064,14.0,15.58,36.93,8.56,46.84,0.0,41.09,74.97,3.17,263.37,30.66,01-08-2022 16:00
12065,15.0,18.366666666666667,36.16,8.58,46.41,0.01,41.22,82.22,2.86,261.25,28.67,01-08-2022 17:00
12066,16.0,21.153333333333336,34.92,8.64,46.78,0.01,41.59,97.17,1.87,246.48,26.3,01-08-2022 18:00
12067,17.0,23.94,34.15,8.1,47.07,0.04,41.42,95.36,1.52,265.25,26.82,01-08-2022 19:00
12068,16.66,475.67,31.98,7.83,46.96,0.06,41.27,94.69,1.5,271.19,26.87,01-08-2022 20:00
12069,15.17,560.9731176297375,30.0,8.03,47.16,0.08,41.39,94.0,1.41,266.94,26.9,01-08-2022 21:00
12070,15.65,560.9731176297375,29.59,8.07,47.45,0.09,41.38,93.61,1.18,260.35,26.81,01-08-2022 22:00
12071,13.66,560.9731176297375,31.72,7.83,47.3,0.11,41.36,94.03,0.96,252.32,26.64,01-08-2022 23:00
12072,12.86,21.46,33.72,7.31,47.38,0.11,41.27,94.02,1.06,249.22,26.81,02-08-2022 00:00
12073,16.83,24.41,33.61,7.33,46.92,0.08,41.35,90.9,1.01,252.37,27.04,02-08-2022 01:00
12074,16.0,23.67,33.02,7.15,47.17,0.05,41.2,89.57,1.36,250.48,27.16,02-08-2022 02:00
12075,15.83,336.47,33.46,6.96,47.01,0.02,41.35,89.3,1.16,246.98,27.06,02-08-2022 03:00
12076,14.32,492.8,31.91,7.11,46.63,0.01,41.25,95.02,1.43,260.65,25.79,02-08-2022 04:00
12077,12.03,374.85,31.23,7.09,47.29,0.01,41.48,99.86,0.98,256.64,24.96,02-08-2022 05:00
12078,18.2,256.9,31.79,7.55,47.59,0.01,41.14,99.9,0.99,270.01,24.99,02-08-2022 06:00
12079,24.0,138.95,31.52,7.64,47.8,0.04,41.61,99.55,1.47,268.08,25.95,02-08-2022 07:00
12080,20.31,21.0,33.54,7.38,47.98,0.04,41.08,98.35,1.88,263.62,26.96,02-08-2022 08:00
12081,20.0,21.58,34.4,7.45,46.97,0.03,41.24,93.39,2.05,257.61,27.89,02-08-2022 09:00
12082,37.51,560.9731176297375,34.67,7.3,47.32,0.03,41.11,82.91,2.02,260.08,29.25,02-08-2022 10:00
12083,48.0,560.9731176297375,35.65,7.94,47.02,0.03,41.43,77.1,2.52,264.03,30.29,02-08-2022 11:00
12084,41.6,538.336,35.73,7.94,46.91,0.02,41.04,74.0,2.52,261.11,30.88,02-08-2022 12:00
12085,35.2,408.00199999999995,36.35,8.29,46.89,0.02,41.34,74.2,3.11,261.86,30.72,02-08-2022 13:00
12086,28.799999999999997,277.66799999999995,35.58,8.28,46.99,0.01,40.96,73.66,3.09,258.86,30.8,02-08-2022 14:00
12087,22.4,147.33399999999995,35.02,8.33,46.85,0.02,41.13,79.78,2.63,252.67,29.5,02-08-2022 15:00
12088,16.0,17.0,33.63,8.79,46.91,0.02,41.26,77.51,2.85,262.05,30.04,02-08-2022 16:00
12089,15.115,15.666666666666666,32.7,9.0,46.84,0.01,41.02,80.13,2.78,261.91,29.43,02-08-2022 17:00
12090,14.23,14.333333333333334,31.75,8.96,46.82,0.01,41.45,82.94,2.32,261.94,28.72,02-08-2022 18:00
12091,11.62,13.0,30.68,8.67,46.79,0.04,41.47,83.99,1.88,267.8,28.18,02-08-2022 19:00
12092,11.7,14.4,28.93,8.55,47.06,0.02,41.4,84.57,1.61,264.55,27.96,02-08-2022 20:00
12093,14.07,15.0,27.59,8.36,47.19,0.04,41.34,86.1,1.57,264.14,27.46,02-08-2022 21:00
12094,10.83,12.53,26.59,7.96,47.13,0.05,41.68,93.85,1.15,268.14,26.21,02-08-2022 22:00
12095,13.27,333.53,25.05,8.0,46.98,0.1,41.36,96.51,0.64,142.3,26.22,02-08-2022 23:00
12096,27.96,501.09,25.79,7.43,46.88,0.2,41.48,98.98,1.08,104.81,26.0,03-08-2022 00:00
12097,21.62,73.73,25.8,7.13,47.1,0.21,41.14,99.69,1.21,95.61,25.69,03-08-2022 01:00
12098,16.55,501.8,25.34,7.04,47.11,0.2,41.45,99.61,0.82,218.17,25.58,03-08-2022 02:00
12099,21.93,560.9731176297375,24.45,7.03,47.29,0.16,41.37,99.28,0.79,107.41,25.81,03-08-2022 03:00
12100,12.0,560.9731176297375,23.29,7.31,47.25,0.12,41.48,98.85,1.01,203.45,25.23,03-08-2022 04:00
12101,13.02,408.89,21.35,7.61,47.27,0.1,41.35,99.65,0.99,101.5,25.25,03-08-2022 05:00
12102,27.99,551.645,22.5,7.09,47.04,0.11,41.26,99.9,1.34,85.31,25.48,03-08-2022 06:00
12103,68.47,560.9731176297375,24.3,7.16,47.72,0.17,41.2,99.9,1.88,83.59,25.49,03-08-2022 07:00
12104,33.0,529.53,24.78,7.28,47.81,0.19,41.41,99.9,1.15,109.06,25.57,03-08-2022 08:00
12105,71.58,560.9731176297375,24.62,7.66,47.69,0.21,41.32,99.9,1.42,152.02,25.16,03-08-2022 09:00
12106,110.16,560.9731176297375,23.23,8.16,48.54,0.21,41.38,99.85,1.0,275.71,26.21,03-08-2022 10:00
12107,205.79,560.9731176297375,24.49,8.14,48.03,0.23,41.14,99.72,1.37,100.31,26.41,03-08-2022 11:00
12108,35.03,560.9731176297375,24.99,8.34,47.65,0.26,41.54,99.9,1.32,98.84,26.25,03-08-2022 12:00
12109,40.34,560.9731176297375,25.82,8.59,47.6,0.27,41.23,98.39,1.55,212.43,27.92,03-08-2022 13:00
12110,43.55,560.9731176297375,27.72,8.14,47.35,0.23,41.25,89.06,1.77,262.34,28.53,03-08-2022 14:00
12111,51.0,560.9731176297375,31.09,8.07,47.68,0.19,41.16,89.3,1.78,266.11,27.95,03-08-2022 15:00
12112,32.175,361.78000000000003,33.69,7.9,48.0,0.17,41.27,83.58,1.9,273.34,28.98,03-08-2022 16:00
12113,13.35,16.47,34.98,7.75,48.04,0.13,41.34,78.93,1.92,264.41,29.51,03-08-2022 17:00
12114,14.65,460.33,36.71,7.6,48.05,0.12,41.4,81.88,1.76,264.71,28.96,03-08-2022 18:00
12115,14.21,560.9731176297375,37.72,7.75,47.57,0.17,41.75,85.63,1.62,256.66,28.06,03-08-2022 19:00
12116,20.17,339.54,37.99,7.93,47.61,0.12,41.57,85.32,1.4,256.66,27.97,03-08-2022 20:00
12117,21.0,444.94,37.97,7.7,48.23,0.12,41.42,86.36,0.97,245.24,27.96,03-08-2022 21:00
12118,20.02,550.34,38.58,7.98,48.57,0.17,41.14,87.28,0.86,239.41,27.85,03-08-2022 22:00
12119,19.04,560.9731176297375,38.48,7.77,48.05,0.21,41.4,88.48,0.56,233.26,27.54,03-08-2022 23:00
12120,21.0,506.67,37.12,7.31,49.95,0.22,41.22,89.56,0.62,248.86,27.42,04-08-2022 00:00
12121,15.96,19.76,34.46,7.51,50.84,0.2,41.38,89.91,0.47,146.78,27.37,04-08-2022 01:00
12122,14.0,20.0,31.85,7.31,47.43,0.19,41.35,92.84,0.81,111.92,26.95,04-08-2022 02:00
12123,18.833333333333332,147.7042857142857,30.8,7.08,47.66,0.18,41.14,94.74,0.61,107.8,26.66,04-08-2022 03:00
12124,23.666666666666664,275.4085714285714,29.96,6.93,47.46,0.15,41.53,96.89,0.75,138.26,26.15,04-08-2022 04:00
12125,28.5,403.11285714285714,30.2,7.08,47.85,0.12,41.42,96.88,1.07,205.99,26.16,04-08-2022 05:00
12126,33.33333333333333,530.8171428571428,30.83,7.47,47.74,0.11,41.61,98.7,1.17,260.25,25.63,04-08-2022 06:00
12127,38.166666666666664,560.9731176297375,29.39,7.54,47.75,0.1,41.19,99.89,1.18,258.7,25.21,04-08-2022 07:00
12128,43.0,560.9731176297375,30.52,7.64,52.75,0.1,41.53,99.87,0.73,257.29,25.55,04-08-2022 08:00
12129,162.59,560.9731176297375,29.22,7.68,48.03,0.13,41.12,99.55,1.66,285.54,25.51,04-08-2022 09:00
12130,35.87,560.9731176297375,27.53,8.26,50.43,0.12,41.33,99.82,1.58,251.08,25.42,04-08-2022 10:00
12131,15.31,560.9731176297375,26.3,8.63,51.25,0.13,41.43,98.84,2.02,293.42,26.14,04-08-2022 11:00
12132,12.0,426.66400000000004,25.62,9.29,49.01,0.14,41.22,94.96,2.12,290.95,27.11,04-08-2022 12:00
12133,12.0,289.77600000000007,25.91,9.78,48.8,0.14,41.36,85.22,2.53,294.44,28.36,04-08-2022 13:00
12134,13.155000000000001,152.88800000000003,26.28,10.52,48.98,0.15,41.12,80.49,2.31,287.99,29.45,04-08-2022 14:00
12135,14.31,16.0,26.43,10.14,48.51,0.14,40.95,75.05,1.95,284.11,30.61,04-08-2022 15:00
12136,14.0,16.0,25.23,10.88,48.67,0.13,40.77,76.47,1.9,276.14,29.92,04-08-2022 16:00
12137,9.0,13.28,25.76,10.49,48.49,0.12,41.09,81.26,1.64,254.16,28.97,04-08-2022 17:00
12138,10.76,223.71,29.74,9.07,48.54,0.12,41.25,83.35,1.6,256.23,28.01,04-08-2022 18:00
12139,12.52,434.14,31.06,8.71,48.64,0.16,41.51,85.82,1.4,271.44,27.42,04-08-2022 19:00
12140,14.28,560.9731176297375,30.43,8.11,48.6,0.17,41.32,87.34,1.3,283.15,27.23,04-08-2022 20:00
12141,16.04,560.9731176297375,28.82,8.25,48.87,0.2,41.67,87.79,0.85,253.19,27.17,04-08-2022 21:00
12142,18.0,560.9731176297375,29.3,7.73,48.81,0.21,41.54,88.93,1.22,262.94,27.3,04-08-2022 22:00
12143,16.64,560.9731176297375,29.21,7.49,53.17,0.19,41.47,89.86,0.9,251.97,27.24,04-08-2022 23:00
12144,15.03,560.9731176297375,29.53,7.54,54.05,0.17,41.48,90.64,0.46,222.64,27.05,05-08-2022 00:00
12145,20.0,560.9731176297375,29.16,7.42,51.72,0.17,41.24,92.57,0.26,184.79,26.79,05-08-2022 01:00
12146,27.155,560.9731176297375,28.41,7.02,48.99,0.16,41.33,95.31,0.89,116.14,26.27,05-08-2022 02:00
12147,34.31,560.9731176297375,27.4,6.79,49.15,0.17,41.46,97.6,0.82,107.94,25.77,05-08-2022 03:00
12148,43.64,560.9731176297375,27.37,6.91,49.27,0.17,41.45,98.53,0.94,111.98,25.46,05-08-2022 04:00
12149,76.39,560.9731176297375,25.89,7.19,49.36,0.12,41.32,99.44,0.64,132.96,24.62,05-08-2022 05:00
12150,14.27,560.9731176297375,25.82,7.16,51.97,0.12,41.22,99.85,0.41,188.79,24.86,05-08-2022 06:00
12151,41.02,560.9731176297375,27.08,7.49,52.63,0.14,41.42,99.9,0.52,183.06,25.21,05-08-2022 07:00
12152,151.0,560.9731176297375,28.1,7.54,52.29,0.18,41.06,99.9,0.77,217.08,25.44,05-08-2022 08:00
12153,213.2439862995931,560.9731176297375,29.64,7.51,53.37,0.22,41.44,99.86,1.04,225.12,25.49,05-08-2022 09:00
12154,186.0,560.9731176297375,31.94,7.43,54.02,0.24,41.06,99.37,1.11,233.01,26.01,05-08-2022 10:00
12155,36.49,560.9731176297375,32.3,8.0,52.02,0.26,41.21,97.02,1.43,120.61,27.49,05-08-2022 11:00
12156,24.89,558.16,31.01,8.87,52.23,0.28,41.59,88.24,1.38,146.16,28.52,05-08-2022 12:00
12157,21.0,560.9731176297375,32.74,8.57,49.28,0.29,41.52,89.7,1.59,237.06,27.53,05-08-2022 13:00
12158,22.38,560.9731176297375,35.86,8.57,49.24,0.25,41.16,83.2,1.91,257.26,28.95,05-08-2022 14:00
12159,27.8,536.95,37.54,8.31,50.94,0.21,41.11,82.45,1.82,250.69,28.63,05-08-2022 15:00
12160,19.75,369.81,38.13,7.78,54.83,0.2,41.51,85.56,1.51,232.04,27.6,05-08-2022 16:00
12161,9.0,202.66999999999996,38.61,7.91,48.68,0.18,41.08,87.89,1.49,254.46,27.23,05-08-2022 17:00
12162,14.41,35.53,40.8,7.9,48.14,0.17,41.43,88.08,1.1,245.79,27.13,05-08-2022 18:00
12163,19.0,38.0,44.43,7.58,48.12,0.16,41.25,89.05,0.64,185.12,26.72,05-08-2022 19:00
12164,14.0,560.9731176297375,46.82,6.92,48.56,0.19,41.44,89.69,0.59,132.44,26.67,05-08-2022 20:00
12165,15.21,560.9731176297375,47.48,6.82,48.62,0.22,41.31,90.88,0.92,136.32,26.73,05-08-2022 21:00
12166,20.31,560.9731176297375,45.77,6.81,48.5,0.23,41.48,92.28,1.03,133.47,26.44,05-08-2022 22:00
12167,17.69,471.52666666666676,43.64,6.78,48.48,0.2,41.33,94.42,1.07,152.27,25.98,05-08-2022 23:00
12168,18.55,357.07000000000005,39.19,6.9,48.44,0.16,41.36,98.53,1.45,151.56,24.87,06-08-2022 00:00
12169,7.86,242.6133333333334,34.06,7.26,48.6,0.11,41.08,99.9,1.32,149.82,24.62,06-08-2022 01:00
12170,12.0,128.15666666666675,30.19,7.29,48.34,0.07,41.27,99.9,0.91,192.04,24.68,06-08-2022 02:00
12171,9.0,13.7,27.76,7.59,50.59,0.06,41.19,99.9,0.75,140.74,24.62,06-08-2022 03:00
12172,18.766666666666666,313.82666666666665,24.99,7.08,49.8,0.03,41.34,99.9,0.93,126.25,24.36,06-08-2022 04:00
12173,28.53333333333333,560.9731176297375,22.59,7.5,48.73,0.02,41.05,99.9,1.16,92.22,24.48,06-08-2022 05:00
12174,38.3,560.9731176297375,21.41,7.42,49.09,0.04,40.73,99.9,1.08,89.98,24.6,06-08-2022 06:00
12175,37.34,560.9731176297375,19.96,7.62,48.66,0.09,40.11,99.9,1.41,102.78,24.55,06-08-2022 07:00
12176,41.1,560.9731176297375,20.83,7.42,48.84,0.15,40.47,99.9,1.25,122.44,24.58,06-08-2022 08:00
12177,51.0,560.9731176297375,21.44,7.73,48.8,0.18,40.07,99.9,1.05,125.77,25.26,06-08-2022 09:00
12178,44.2,560.9731176297375,22.31,8.09,49.43,0.18,40.39,99.9,1.09,171.98,25.5,06-08-2022 10:00
12179,37.4,560.9731176297375,25.14,8.03,51.43,0.21,40.41,99.9,1.06,183.3,25.89,06-08-2022 11:00
12180,30.6,560.9731176297375,26.76,8.2,51.43,0.19,40.47,98.88,2.1,250.85,27.3,06-08-2022 12:00
12181,23.8,560.9731176297375,30.1,8.38,51.03,0.17,40.47,98.11,1.92,254.88,27.7,06-08-2022 13:00
12182,17.0,560.9731176297375,32.96,8.34,50.98,0.16,40.57,81.18,1.98,258.35,30.62,06-08-2022 14:00
12183,17.0,560.9731176297375,35.2,8.26,52.39,0.15,40.53,75.18,2.57,262.09,30.73,06-08-2022 15:00
12184,17.0,523.39,37.3,8.02,50.04,0.11,40.14,76.1,1.97,261.34,30.49,06-08-2022 16:00
12185,21.97,560.9731176297375,42.53,7.42,49.33,0.1,40.38,76.45,1.82,254.32,30.39,06-08-2022 17:00
12186,26.939999999999998,560.9731176297375,50.22,6.86,49.13,0.1,39.95,78.86,1.55,245.08,29.26,06-08-2022 18:00
12187,31.91,560.9731176297375,57.3,6.07,48.72,0.13,40.46,83.55,0.91,227.5,28.02,06-08-2022 19:00
12188,58.08,560.9731176297375,59.26,5.53,48.35,0.17,40.28,86.46,0.86,172.95,27.66,06-08-2022 20:00
12189,19.48,494.65,55.3,5.79,48.33,0.17,40.41,91.21,1.57,136.82,26.82,06-08-2022 21:00
12190,16.11,560.9731176297375,49.71,6.08,48.62,0.17,40.71,94.31,1.34,122.35,26.21,06-08-2022 22:00
12191,12.35,560.9731176297375,44.84,6.28,48.78,0.16,40.5,93.92,1.09,128.55,26.16,06-08-2022 23:00
12192,13.65,560.9731176297375,41.97,6.28,48.36,0.15,40.49,94.19,0.89,120.22,25.8,07-08-2022 00:00
12193,12.0,560.9731176297375,39.0,6.11,48.47,0.14,40.18,94.36,1.33,100.38,25.71,07-08-2022 01:00
12194,12.3,560.9731176297375,34.92,6.65,48.61,0.1,40.3,95.63,1.5,92.78,25.32,07-08-2022 02:00
12195,10.31,560.9731176297375,31.68,6.68,48.72,0.1,40.0,97.83,1.63,95.42,25.0,07-08-2022 03:00
12196,7.17,560.9731176297375,28.34,6.58,48.57,0.11,40.17,99.13,1.46,99.57,24.8,07-08-2022 04:00
12197,7.65,560.9731176297375,25.76,7.04,48.62,0.12,39.96,99.88,1.52,89.85,24.57,07-08-2022 05:00
12198,6.88,560.9731176297375,23.57,7.15,48.44,0.13,40.12,99.9,1.45,92.66,24.53,07-08-2022 06:00
12199,74.55,560.9731176297375,22.23,7.12,48.89,0.16,39.95,99.9,1.26,94.87,24.72,07-08-2022 07:00
12200,213.2439862995931,560.9731176297375,21.76,7.15,48.84,0.18,40.19,99.9,1.39,108.32,25.34,07-08-2022 08:00
12201,213.2439862995931,560.9731176297375,21.53,7.5,48.75,0.2,40.38,99.86,1.34,132.32,26.27,07-08-2022 09:00
12202,109.03,560.9731176297375,22.39,7.7,48.87,0.21,40.48,99.38,1.15,136.03,26.82,07-08-2022 10:00
12203,29.0,560.9731176297375,23.86,7.8,48.95,0.23,40.44,91.39,1.0,210.82,29.68,07-08-2022 11:00
12204,50.4,560.9731176297375,25.09,8.68,48.75,0.23,40.52,79.1,1.33,216.5,30.1,07-08-2022 12:00
12205,40.0,560.9731176297375,26.31,9.45,48.75,0.22,40.49,86.44,1.49,263.25,28.53,07-08-2022 13:00
12206,28.325,560.9731176297375,28.05,9.17,48.93,0.19,40.55,93.34,1.38,232.39,26.87,07-08-2022 14:00
12207,16.65,560.9731176297375,29.12,8.32,48.82,0.22,40.53,99.85,1.5,219.5,25.76,07-08-2022 15:00
12208,17.05,560.9731176297375,29.62,8.43,49.15,0.21,40.36,99.9,1.62,230.53,25.11,07-08-2022 16:00
12209,20.6,560.9731176297375,30.47,7.85,49.88,0.21,40.22,99.9,1.29,224.24,24.88,07-08-2022 17:00
12210,15.38,553.8733333333333,30.52,7.71,49.66,0.21,40.23,99.9,1.4,208.02,24.82,07-08-2022 18:00
12211,19.73,480.59,29.02,8.2,48.94,0.23,40.08,99.9,2.07,220.25,24.55,07-08-2022 19:00
12212,9.35,560.9731176297375,26.52,8.22,51.77,0.21,40.47,99.9,2.2,222.02,24.2,07-08-2022 20:00
12213,10.3,560.9731176297375,23.67,8.61,51.15,0.18,40.28,99.9,1.52,221.58,23.79,07-08-2022 21:00
12214,7.17,560.9731176297375,22.76,8.66,49.71,0.19,40.35,99.9,1.0,231.44,23.93,07-08-2022 22:00
12215,8.17,560.9731176297375,23.98,8.31,48.81,0.18,40.11,99.9,0.59,165.91,23.5,07-08-2022 23:00
12216,9.35,560.9731176297375,26.26,8.59,49.29,0.2,40.29,99.9,1.33,204.62,23.93,08-08-2022 00:00
12217,11.18,560.9731176297375,29.46,8.1,49.16,0.15,39.98,99.9,0.63,203.61,24.11,08-08-2022 01:00
12218,12.0,560.9731176297375,32.48,7.42,49.07,0.12,40.45,99.9,0.57,191.74,24.24,08-08-2022 02:00
12219,24.8,560.9731176297375,34.33,7.3,48.77,0.1,39.89,99.9,0.83,99.29,24.09,08-08-2022 03:00
12220,24.45,560.9731176297375,34.98,7.21,49.06,0.07,40.15,99.9,1.56,120.68,24.06,08-08-2022 04:00
12221,58.33,560.9731176297375,34.9,6.71,49.12,0.04,39.97,99.9,1.26,82.06,23.99,08-08-2022 05:00
12222,13.68,560.9731176297375,35.02,6.68,49.11,0.04,40.17,99.9,1.05,93.07,24.02,08-08-2022 06:00
12223,43.07,560.9731176297375,35.82,6.92,49.13,0.06,39.96,99.9,1.3,88.28,24.16,08-08-2022 07:00
12224,53.0,560.9731176297375,36.79,7.22,48.89,0.14,40.2,99.9,1.47,87.05,24.96,08-08-2022 08:00
12225,33.5,560.9731176297375,36.44,7.62,48.81,0.2,40.33,99.9,1.56,106.36,25.34,08-08-2022 09:00
12226,14.0,560.9731176297375,36.28,7.52,48.62,0.22,40.5,99.9,1.33,143.87,25.28,08-08-2022 10:00
12227,20.86,560.9731176297375,35.25,7.58,50.8,0.21,40.25,99.9,1.79,145.67,25.44,08-08-2022 11:00
12228,22.59,560.9731176297375,31.6,8.12,49.63,0.15,40.37,99.87,1.56,180.56,25.69,08-08-2022 12:00
12229,16.51,560.9731176297375,32.48,8.37,49.52,0.16,40.16,99.84,1.25,239.23,25.69,08-08-2022 13:00
12230,38.62,560.9731176297375,34.25,8.18,51.53,0.17,40.27,99.57,1.33,167.18,25.83,08-08-2022 14:00
12231,17.3,560.9731176297375,32.02,8.06,55.55,0.15,40.25,99.42,1.68,108.3,26.09,08-08-2022 15:00
12232,14.53,560.9731176297375,29.41,8.29,51.0,0.12,40.19,97.47,1.66,170.22,26.15,08-08-2022 16:00
12233,15.95,560.9731176297375,26.95,8.56,49.32,0.1,40.43,96.51,2.06,150.73,25.86,08-08-2022 17:00
12234,10.48,560.9731176297375,23.93,8.79,51.43,0.08,40.14,99.36,2.3,194.21,24.94,08-08-2022 18:00
12235,9.9,560.9731176297375,23.31,9.29,56.5,0.1,40.09,99.9,1.91,210.13,24.87,08-08-2022 19:00
12236,12.25,560.9731176297375,22.99,8.96,55.87,0.1,40.23,99.9,1.47,199.08,24.91,08-08-2022 20:00
12237,14.6,560.9731176297375,23.03,8.77,51.66,0.14,40.24,99.9,1.14,154.2,24.83,08-08-2022 21:00
12238,12.53,560.9731176297375,24.21,8.53,50.26,0.17,39.99,99.9,1.05,178.82,24.77,08-08-2022 22:00
12239,20.6,531.8774999999999,26.12,8.22,49.92,0.17,39.97,99.9,1.38,112.26,24.69,08-08-2022 23:00
12240,47.0,361.09499999999997,26.58,8.04,49.88,0.14,40.18,99.9,1.67,132.14,24.85,09-08-2022 00:00
12241,46.28,190.3125,25.98,8.46,49.64,0.1,39.83,99.9,1.65,207.72,24.93,09-08-2022 01:00
12242,45.56,19.53,25.78,8.28,49.68,0.06,40.11,99.9,2.62,244.11,24.97,09-08-2022 02:00
12243,44.839999999999996,15.035,23.68,8.69,50.13,0.02,39.7,99.9,3.54,238.65,25.04,09-08-2022 03:00
12244,44.12,10.54,21.61,9.2,50.17,0.0,40.07,99.9,2.65,234.04,24.66,09-08-2022 04:00
12245,43.4,462.29,20.23,9.22,49.86,0.0,39.84,99.9,2.55,214.53,24.7,09-08-2022 05:00
12246,52.73,560.9731176297375,18.26,9.26,49.98,0.0,39.84,99.9,3.04,223.69,24.68,09-08-2022 06:00
