From Date,To Date,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT
07-04-2022 06:00,07-04-2022 07:00,32.33,98.34,96.42,9.45,10.6,0.56,1.98,90.49,0.45,111.37,26.67
07-04-2022 07:00,07-04-2022 08:00,39.95,129.32,104.8,8.92,11.55,0.6,3.24,86.64,0.67,132.87,27.8
07-04-2022 08:00,07-04-2022 09:00,50.2,158.4,101.07,14.92,10.51,0.64,3.58,79.95,0.9,146.05,29.59
07-04-2022 09:00,07-04-2022 10:00,58.47,188.17,98.41,13.94,8.77,0.64,4.74,69.72,0.65,219.55,32.18
07-04-2022 10:00,07-04-2022 11:00,58.33,199.92,85.74,26.81,10.43,0.77,12.97,63.14,0.89,229.48,34.17
07-04-2022 11:00,07-04-2022 12:00,61.21,193.71,64.01,47.84,9.07,0.86,13.96,65.11,0.97,268.48,34.62
07-04-2022 12:00,07-04-2022 13:00,58.6,172.86,57.92,41.88,8.21,0.84,22.1,67.38,1.01,280.67,34.05
07-04-2022 13:00,07-04-2022 14:00,40.73,162.75,28.08,48.98,4.19,0.71,26.24,67.06,1.24,285.1,33.84
07-04-2022 14:00,07-04-2022 15:00,38.15,140.81,22.48,40.55,3.59,0.63,20.15,64.09,1.2,281.29,34.27
07-04-2022 15:00,07-04-2022 16:00,33.53,124.17,21.71,39.63,2.94,0.58,13.92,61.62,1.28,291.18,34.69
07-04-2022 16:00,07-04-2022 17:00,55.05,137.1,22.82,38.47,3,0.56,10.29,61.57,1.3,290.69,34.28
07-04-2022 17:00,07-04-2022 18:00,None,None,26.84,37.43,4.6,0.56,6.39,67.42,0.96,279.32,32.69
07-04-2022 18:00,07-04-2022 19:00,36.67,121.67,23.85,34.88,4.37,0.56,8.84,78.95,0.72,272.48,30.16
07-04-2022 19:00,07-04-2022 20:00,26.07,101.87,31.26,28.91,4.35,0.55,2.94,83.9,0.44,258.58,29.23
07-04-2022 20:00,07-04-2022 21:00,27.13,93.85,40.84,22.37,5.24,0.55,4.16,85.9,0.62,214.44,28.63
07-04-2022 21:00,07-04-2022 22:00,24.38,82.98,43.79,19.87,5.24,0.56,3.12,86.69,0.6,228.03,28.35
07-04-2022 22:00,07-04-2022 23:00,30.47,81.97,46.19,16.92,5.38,0.53,2.65,87.57,0.7,227.43,28.09
07-04-2022 23:00,08-04-2022 00:00,29,79.07,52.36,18.57,5.46,0.52,1.81,88.66,0.43,275.12,28.01
08-04-2022 00:00,08-04-2022 01:00,26.33,84.97,59.51,15.61,5.76,0.55,2.35,89.66,0.44,277.03,27.84
08-04-2022 01:00,08-04-2022 02:00,19.8,82.04,60.02,17.12,5.7,0.5,3.81,89.67,0.49,283.44,27.62
08-04-2022 02:00,08-04-2022 03:00,24.67,85.21,60.88,14.74,6.16,0.41,4.8,89.54,0.67,298.88,27.43
08-04-2022 03:00,08-04-2022 04:00,30.4,99.83,60.99,12.59,6.3,0.4,7.35,89.53,1.17,171.18,27.27
08-04-2022 04:00,08-04-2022 05:00,26.53,85.03,58.55,12.66,6.03,0.41,5.75,89.85,1.38,129.35,27.21
08-04-2022 05:00,08-04-2022 06:00,28.8,88.28,62.85,11.62,5.68,0.4,3.25,90.29,0.88,114.41,27.21
08-04-2022 06:00,08-04-2022 07:00,31.27,108,66.73,13.19,6.48,0.38,3.62,89.88,1.8,130.73,27.39
08-04-2022 07:00,08-04-2022 08:00,34.11,108.44,69.39,14.05,6.65,0.4,3.28,89.19,2.12,127.06,27.37
08-04-2022 08:00,08-04-2022 09:00,43.73,148.22,73.12,14.42,6.24,0.49,4.54,83.27,1.29,124.64,28.94
08-04-2022 09:00,08-04-2022 10:00,50.8,167.4,71.94,15.96,6.19,0.61,8.44,72.99,1.24,141.58,31.26
08-04-2022 10:00,08-04-2022 11:00,42.27,124.9,65.94,23.16,4.33,0.62,12.01,59.28,0.97,214.15,34.67
08-04-2022 11:00,08-04-2022 12:00,43.67,118,57.38,36.84,6.13,0.77,12.89,62.7,1.12,268,35.22
08-04-2022 12:00,08-04-2022 13:00,43.67,None,29.28,53.88,5.12,0.77,15.24,63.95,1.21,280.82,35.03
08-04-2022 13:00,08-04-2022 14:00,38.95,None,9.75,49.13,5.13,0.66,13.24,65.31,1.23,288.78,34.38
08-04-2022 14:00,08-04-2022 15:00,34.12,None,8.17,34.1,10.31,0.6,8.85,64.25,1.12,286.52,34.48
08-04-2022 15:00,08-04-2022 16:00,27.95,None,13.88,28,7.73,0.6,9.09,65.51,1.14,289.97,34.03
08-04-2022 16:00,08-04-2022 17:00,25.53,100.82,19.65,24.17,9.67,0.59,6.6,68.09,1.07,288.18,33.48
08-04-2022 17:00,08-04-2022 18:00,20.07,84.98,19.36,27.27,8.58,0.49,5.11,73.33,0.82,271.12,31.92
08-04-2022 18:00,08-04-2022 19:00,8.47,83.86,31.57,18.96,9.57,0.55,3.74,80.27,0.62,239.74,29.88
08-04-2022 19:00,08-04-2022 20:00,26.33,73.9,46.59,14.75,9.98,0.47,3.56,82.7,0.85,212.34,29.04
08-04-2022 20:00,08-04-2022 21:00,19,67.1,52.43,12.35,10.01,0.44,3.97,83.44,1.22,199.15,28.8
08-04-2022 21:00,08-04-2022 22:00,20.33,74.08,58.49,13.77,9.93,0.4,2.61,81.8,1.93,154.47,29.2
08-04-2022 22:00,08-04-2022 23:00,24.27,79.93,63.33,13.45,9.98,0.49,3.31,82.31,0.95,214.39,28.88
08-04-2022 23:00,09-04-2022 00:00,23.26,73.93,64.29,11.02,9.89,0.46,3.49,84.54,0.85,223.52,28.6
09-04-2022 00:00,09-04-2022 01:00,19.73,68.04,66.04,9.71,10.5,0.4,3.54,85.35,0.83,231.34,28.39
09-04-2022 01:00,09-04-2022 02:00,19.27,70.89,64.71,7.61,10.3,0.4,4.1,85.28,0.85,223.53,28.31
09-04-2022 02:00,09-04-2022 03:00,19.2,63.01,66.74,8.36,9.62,0.32,4.75,85.41,0.73,207.95,28.42
09-04-2022 03:00,09-04-2022 04:00,18.6,64.07,69.5,6.21,10.42,0.27,5.07,83.39,1.21,153.4,28.47
09-04-2022 04:00,09-04-2022 05:00,23,69.06,75.62,5.1,11.3,0.38,3.8,84.46,0.79,178.48,28.28
09-04-2022 05:00,09-04-2022 06:00,24.87,73.18,80.22,3.45,10.35,0.39,2.29,84.39,0.92,155.57,28.52
09-04-2022 06:00,09-04-2022 07:00,30.02,88.97,None,None,12.14,None,None,None,None,None,None
09-04-2022 07:00,09-04-2022 08:00,31.03,86.53,None,None,10.99,None,None,None,None,None,None
09-04-2022 08:00,09-04-2022 09:00,33.32,124.18,None,None,10.57,None,None,None,None,None,None
09-04-2022 09:00,09-04-2022 10:00,37.27,136.96,None,None,10.38,None,None,None,None,None,None
09-04-2022 10:00,09-04-2022 11:00,31.33,133.17,90.45,9.21,9.11,0.42,6.09,64.35,1.86,167.77,32.73
09-04-2022 11:00,09-04-2022 12:00,21.43,86.42,69.2,18.4,10.51,0.46,11.24,None,None,None,None
09-04-2022 12:00,09-04-2022 13:00,30,115.81,58.92,23.38,10.93,0.51,6.88,None,None,None,None
09-04-2022 13:00,09-04-2022 14:00,28.47,101.81,None,None,3.85,0.36,7.76,None,None,None,None
09-04-2022 14:00,09-04-2022 15:00,48.45,87.9,None,None,4.04,None,None,None,None,None,None
09-04-2022 15:00,09-04-2022 16:00,27.59,79,None,None,2.98,None,5.17,None,None,None,None
09-04-2022 16:00,09-04-2022 17:00,26.32,None,None,None,5.99,0.42,5.47,None,None,None,None
09-04-2022 17:00,09-04-2022 18:00,29,None,None,None,14.19,0.47,4.29,None,None,None,None
09-04-2022 18:00,09-04-2022 19:00,28.33,80,None,None,23.09,0.53,3.08,None,None,None,None
09-04-2022 19:00,09-04-2022 20:00,28.33,80,None,None,30.56,0.59,2.71,None,None,None,None
09-04-2022 20:00,09-04-2022 21:00,21.71,None,None,None,42.67,None,2.69,None,None,None,None
09-04-2022 21:00,09-04-2022 22:00,24.78,73.06,None,None,48.52,None,1.28,None,None,None,None
09-04-2022 22:00,09-04-2022 23:00,28,77.12,None,None,55.32,0.58,1.53,None,None,None,None
09-04-2022 23:00,10-04-2022 00:00,26.93,87.86,76.87,6.83,59.46,0.6,1.33,None,None,None,None
10-04-2022 00:00,10-04-2022 01:00,25.36,74.97,None,None,61.86,0.46,2.51,None,None,None,None
10-04-2022 01:00,10-04-2022 02:00,26,72.92,79.81,9.77,64,0.44,4.18,None,None,None,None
10-04-2022 02:00,10-04-2022 03:00,24.95,66.96,None,None,65.01,0.34,4.58,None,None,None,None
10-04-2022 03:00,10-04-2022 04:00,21.73,64.02,68.64,8.27,67.69,0.3,3.75,None,None,None,None
10-04-2022 04:00,10-04-2022 05:00,20.73,64.92,69.3,4.34,67.82,0.35,4.12,None,None,None,None
10-04-2022 05:00,10-04-2022 06:00,20.53,59.11,68.33,5.81,68.63,0.29,2.54,None,None,None,None
10-04-2022 06:00,10-04-2022 07:00,24,67.07,70.61,7.93,69.14,0.26,3.05,None,None,None,None
10-04-2022 07:00,10-04-2022 08:00,27.94,72.21,None,None,70.47,0.25,1.86,None,None,None,None
10-04-2022 08:00,10-04-2022 09:00,24.47,86.9,None,None,69.56,None,5.19,None,None,None,None
10-04-2022 09:00,10-04-2022 10:00,23.8,80.04,81.54,8,69.92,0.28,7.24,None,None,None,None
10-04-2022 10:00,10-04-2022 11:00,26.36,82.97,None,None,66.9,0.31,8.78,None,None,None,None
10-04-2022 11:00,10-04-2022 12:00,26.64,81.06,None,None,67.28,0.34,8.61,None,None,None,None
10-04-2022 12:00,10-04-2022 13:00,26.35,85,None,None,67.91,None,8.13,None,None,None,None
10-04-2022 13:00,10-04-2022 14:00,26.94,84.95,61.46,18.93,69.95,0.31,10.03,None,None,None,None
10-04-2022 14:00,10-04-2022 15:00,23.47,80.99,None,None,66.72,0.27,6.74,None,None,None,None
10-04-2022 15:00,10-04-2022 16:00,23.33,79.97,None,None,63.16,0.28,6.89,None,None,None,None
10-04-2022 16:00,10-04-2022 17:00,27.13,78.02,65.16,33.88,61.53,0.23,9.76,None,None,None,None
10-04-2022 17:00,10-04-2022 18:00,28.78,78.9,40.16,49.82,62.04,0.23,5.96,None,None,None,None
10-04-2022 18:00,10-04-2022 19:00,17.34,70.03,None,None,61.7,None,3.77,None,None,None,None
10-04-2022 19:00,10-04-2022 20:00,27,72.03,None,None,62.41,0.31,3.12,None,None,None,None
10-04-2022 20:00,10-04-2022 21:00,27,74.03,65.67,14.56,61.6,0.38,2.73,None,None,None,None
10-04-2022 21:00,10-04-2022 22:00,25.93,75.94,76.61,11.26,62.04,0.42,4.64,None,None,None,None
10-04-2022 22:00,10-04-2022 23:00,22.94,70.82,None,None,61.23,None,8.75,None,None,None,None
10-04-2022 23:00,11-04-2022 00:00,19.68,58.03,None,None,60.86,0.27,9.47,None,None,None,None
11-04-2022 00:00,11-04-2022 01:00,16,61.12,None,None,61.7,0.26,7.76,None,None,None,None
11-04-2022 01:00,11-04-2022 02:00,18.13,71.9,None,None,61.32,0.31,5.4,None,None,None,None
11-04-2022 02:00,11-04-2022 03:00,22.33,64.85,58.58,12.8,61.05,0.24,7.09,None,None,None,None
11-04-2022 03:00,11-04-2022 04:00,19.79,54.11,None,None,61.45,0.24,5.73,None,None,None,None
11-04-2022 04:00,11-04-2022 05:00,22.06,66.35,None,None,63.24,0.25,3.12,None,None,None,None
11-04-2022 05:00,11-04-2022 06:00,25.36,231.08,None,None,62.08,None,2.28,None,None,None,None
11-04-2022 06:00,11-04-2022 07:00,26.27,94.78,None,None,62.97,0.28,1.91,None,None,None,None
11-04-2022 07:00,11-04-2022 08:00,27.33,79.43,78.18,4.4,62.55,0.38,2.33,None,None,None,None
11-04-2022 08:00,11-04-2022 09:00,28.71,110.02,None,None,61.98,0.3,2.6,None,None,None,None
11-04-2022 09:00,11-04-2022 10:00,30.35,111.14,None,None,62.28,0.35,5.18,None,None,None,None
11-04-2022 10:00,11-04-2022 11:00,35.27,124.33,75.65,14.9,59.03,0.37,7.84,59.6,0.84,249.42,33.99
11-04-2022 11:00,11-04-2022 12:00,45.4,148.92,65.89,26.25,58.86,0.43,12.3,56.73,1.06,259.8,35.08
11-04-2022 12:00,11-04-2022 13:00,37.8,143,55.1,32.24,59.81,0.47,7.37,58.5,1.32,281.95,34.9
11-04-2022 13:00,11-04-2022 14:00,28.21,None,33.13,42.57,55.13,0.4,4.07,47.31,1.29,281.1,35.4
11-04-2022 14:00,11-04-2022 15:00,25.73,None,31.63,36.77,55.33,0.51,2.77,46.61,1.24,267.33,35.75
11-04-2022 15:00,11-04-2022 16:00,25.53,None,35.64,26.42,51.43,0.57,1.55,48.24,1.1,271.36,35.73
11-04-2022 16:00,11-04-2022 17:00,27,None,37.19,21.28,44.98,0.56,1.61,53.82,1.08,289.37,34.08
11-04-2022 17:00,11-04-2022 18:00,27.27,None,29.2,40.06,45.5,0.48,2.53,58.83,1.02,292.66,32.16
11-04-2022 18:00,11-04-2022 19:00,27.73,119.19,22.2,39.3,44.63,0.53,2.67,68.95,1.11,302.17,30.42
11-04-2022 19:00,11-04-2022 20:00,26.47,135.55,26.62,29.79,47.62,0.58,1.29,76.64,0.94,304.16,29.39
11-04-2022 20:00,11-04-2022 21:00,25,95.12,35.14,20.61,43.61,0.56,1.69,79.43,0.68,288.8,29.03
11-04-2022 21:00,11-04-2022 22:00,27.16,104.1,51.32,16.47,40.49,0.66,1.89,77.13,0.53,266.06,28.88
11-04-2022 22:00,11-04-2022 23:00,32.73,111.25,66.71,11.69,39.01,0.69,1.96,75.91,0.31,226.8,28.68
11-04-2022 23:00,12-04-2022 00:00,36.75,130.96,83.66,9.34,38.44,0.78,2.39,77.78,0.37,113.12,28.31
12-04-2022 00:00,12-04-2022 01:00,48.67,198.94,100.16,6.74,39,0.87,2.49,78.42,0.34,89.9,27.91
12-04-2022 01:00,12-04-2022 02:00,47.93,194.67,111.59,7.65,38.17,0.92,2.59,80.47,0.25,153.62,27.55
12-04-2022 02:00,12-04-2022 03:00,53.6,170.86,121.95,3.62,38.34,0.97,2.78,80.98,0.34,131.47,27.32
12-04-2022 03:00,12-04-2022 04:00,45.67,160.6,125.93,0.77,36.47,1.03,2.4,80.31,0.33,260.98,27.06
12-04-2022 04:00,12-04-2022 05:00,39.6,131.93,131.13,3.39,37.69,1.03,5.06,80.43,0.33,160.43,26.84
12-04-2022 05:00,12-04-2022 06:00,35.13,127.28,136.45,0.13,37.56,0.99,8.81,82.15,0.37,142.78,26.71
12-04-2022 06:00,12-04-2022 07:00,40.73,146.92,142.47,0.58,35.32,0.93,5.62,80.87,0.35,161.5,26.76
12-04-2022 07:00,12-04-2022 08:00,40.53,141.03,150,0.88,35.97,0.94,3.79,76.77,0.37,255.62,27.69
12-04-2022 08:00,12-04-2022 09:00,44.9,143.09,150.01,0.71,34.05,0.95,2.88,65.05,0.36,211.47,30.38
12-04-2022 09:00,12-04-2022 10:00,48.47,150.76,143.33,4.12,32.43,0.93,3.67,47.11,0.77,278.48,33.17
12-04-2022 10:00,12-04-2022 11:00,38.64,134.4,129.6,11.81,32.09,0.94,14.27,41.48,0.88,239.67,35.35
12-04-2022 11:00,12-04-2022 12:00,44.13,169.62,105.9,21.09,28.95,0.9,17.18,42.5,0.94,251.45,36.29
12-04-2022 12:00,12-04-2022 13:00,36.89,142.83,86.96,27.22,29.12,0.81,6.46,54.76,1.13,269.08,35.83
12-04-2022 13:00,12-04-2022 14:00,30.73,130.76,65.23,32.01,26.96,0.75,6.17,56.46,1.11,260.25,35.63
12-04-2022 14:00,12-04-2022 15:00,28.93,114.14,56.07,30.14,27.32,0.68,4.82,51.28,1.32,274.97,36.08
12-04-2022 15:00,12-04-2022 16:00,26.27,124.03,51.59,29.95,25.95,0.6,6.56,49.61,1.32,280.65,35.67
12-04-2022 16:00,12-04-2022 17:00,26.21,127.02,49.07,27.76,24.7,0.62,4.22,49.61,1.36,284.66,35.2
12-04-2022 17:00,12-04-2022 18:00,26.11,128.01,45.76,27.36,25.5,0.58,3.54,55.3,1.12,291.64,33.13
12-04-2022 18:00,12-04-2022 19:00,32,128.86,50.69,23.52,24.25,0.62,3.11,62.83,0.99,288.06,31.64
12-04-2022 19:00,12-04-2022 20:00,33.07,118.96,52.05,20.05,23.46,0.63,2.34,69.44,0.67,283.22,30.54
12-04-2022 20:00,12-04-2022 21:00,37.05,116,63.28,16.18,23.92,0.68,2.02,73.04,0.65,280.69,30.18
12-04-2022 21:00,12-04-2022 22:00,38.13,115.77,74.87,13.31,23.78,0.77,1.53,78.24,0.71,298.32,29.7
12-04-2022 22:00,12-04-2022 23:00,32.47,99.04,85.04,11.42,24.01,0.82,1.67,78.49,0.56,277.34,29.45
12-04-2022 23:00,13-04-2022 00:00,29.42,102.02,100.18,6.91,23.78,0.87,1.85,78.24,0.48,286.9,29.21
13-04-2022 00:00,13-04-2022 01:00,25.53,103.98,106.71,6.68,23.94,0.9,1.55,80.51,0.33,183.37,28.63
13-04-2022 01:00,13-04-2022 02:00,27.53,103.06,111.65,2.75,24.34,0.85,1.95,82.57,0.4,126.28,28.2
13-04-2022 02:00,13-04-2022 03:00,28.21,106.79,111.28,1.18,23.82,0.75,1.9,83.55,0.32,192.43,27.78
13-04-2022 03:00,13-04-2022 04:00,27.33,92.11,111.43,1.53,24.76,0.72,2.17,83.94,0.31,188.44,27.54
13-04-2022 04:00,13-04-2022 05:00,29.42,99.88,113.15,0.85,24.34,0.81,2.5,83.79,0.3,160.11,27.22
13-04-2022 05:00,13-04-2022 06:00,27.64,91.18,116.38,0.34,24.38,0.77,2.51,81.94,0.3,193.38,27.05
13-04-2022 06:00,13-04-2022 07:00,34.73,104.48,127.46,1.01,24.41,0.75,2.76,79.95,0.3,205.88,26.8
13-04-2022 07:00,13-04-2022 08:00,35.6,139.5,145.36,1.14,25.21,0.88,4.57,76.83,0.32,186.82,28.02
13-04-2022 08:00,13-04-2022 09:00,40.53,174.53,156.83,4.15,24.58,0.97,5.34,63.09,0.36,183.54,30.63
13-04-2022 09:00,13-04-2022 10:00,40.95,141.17,146.58,2.21,23.53,0.92,6.6,45.48,0.6,235.11,34.04
13-04-2022 10:00,13-04-2022 11:00,38.02,154.25,128.2,9.57,24.96,0.85,10.26,38.96,0.73,254.09,35.89
13-04-2022 11:00,13-04-2022 12:00,39.27,171.76,105.81,19.43,22.47,0.91,21.77,43.01,0.99,244.06,36.86
13-04-2022 12:00,13-04-2022 13:00,38.93,154.57,89.03,27.15,21.75,0.83,8.4,52.42,1.04,256.58,36.73
13-04-2022 13:00,13-04-2022 14:00,35.73,128.9,72.87,33.03,20.91,0.77,9.36,54.28,1.08,269.53,36.7
13-04-2022 14:00,13-04-2022 15:00,33.13,122.14,60.14,33.38,20.68,0.79,6,52.77,1.26,278.72,36.84
13-04-2022 15:00,13-04-2022 16:00,30.11,132.87,54.18,33.69,20.47,0.71,7.41,47.34,1.52,288.36,36.4
13-04-2022 16:00,13-04-2022 17:00,38.13,185.21,43.21,35.23,19.99,0.68,6.57,44.72,1.85,299.01,35.34
13-04-2022 17:00,13-04-2022 18:00,44.71,269.86,34.2,33.83,18.1,0.55,5.9,53.22,1.55,302.61,33.39
13-04-2022 18:00,13-04-2022 19:00,42.44,188.04,33.96,28.31,18.19,0.55,3.94,60.89,0.97,288.39,31.99
13-04-2022 19:00,13-04-2022 20:00,34.68,136.87,42.86,22.02,17.74,0.6,2.82,66.14,0.72,286.02,31.01
13-04-2022 20:00,13-04-2022 21:00,32.33,125.04,54.94,18.16,18.08,0.64,2.18,66.19,0.5,281.51,30.65
13-04-2022 21:00,13-04-2022 22:00,35.73,128.08,77.12,15.18,18.78,0.78,1.96,68.43,0.42,253.32,30.31
13-04-2022 22:00,13-04-2022 23:00,36.78,133.97,98.47,12.45,19.5,0.92,2.27,71.39,0.39,264.96,30.08
13-04-2022 23:00,14-04-2022 00:00,39.2,130.87,120.59,8.21,19.86,0.96,1.93,75.37,0.46,269.82,29.77
14-04-2022 00:00,14-04-2022 01:00,36.47,120.93,127.04,7.63,20.14,0.96,1.72,78.17,0.63,290.2,29.43
14-04-2022 01:00,14-04-2022 02:00,34.73,116.06,126.67,4.68,20.18,0.9,1.85,78.13,0.32,189.06,29.06
14-04-2022 02:00,14-04-2022 03:00,31.62,119.57,125.25,4.37,20.34,0.87,1.83,78.26,0.45,190.22,28.73
14-04-2022 03:00,14-04-2022 04:00,24.73,89.07,123.6,3.51,20.26,0.76,1.96,79.8,0.34,202.92,28.59
14-04-2022 04:00,14-04-2022 05:00,24.53,93.75,124.09,1.92,20.43,0.73,1.66,84.04,0.35,230.88,28.3
14-04-2022 05:00,14-04-2022 06:00,25.47,76.02,123.45,1.15,19.82,0.69,1.63,86.61,0.38,236.05,28.02
14-04-2022 06:00,14-04-2022 07:00,24.8,76.98,122.33,1.5,20.04,0.68,1.44,85.62,0.38,212.8,27.92
14-04-2022 07:00,14-04-2022 08:00,24.62,75.94,118.83,2.7,19.39,0.61,1.5,81.68,0.31,239.25,29.02
14-04-2022 08:00,14-04-2022 09:00,20.38,72.12,116.7,2.51,18.8,0.53,1.77,75.2,0.78,183.6,30.92
14-04-2022 09:00,14-04-2022 10:00,27.35,79.32,107.54,5.91,17.16,0.5,2.45,68.02,1.4,178.49,32.48
14-04-2022 10:00,14-04-2022 11:00,27.47,101.96,86.15,18.55,17.29,0.49,2.41,69.09,1.28,212.55,33.02
14-04-2022 11:00,14-04-2022 12:00,25.73,98.93,66.37,23.12,18.6,0.49,2.58,66.83,1.08,257.41,34.09
14-04-2022 12:00,14-04-2022 13:00,25,94.03,47.9,27.94,16.22,0.53,3.24,68.17,1.23,281.54,33.81
14-04-2022 13:00,14-04-2022 14:00,32,95.84,41.48,22.93,18.16,0.64,None,67.24,1.26,274.95,33.98
14-04-2022 14:00,14-04-2022 15:00,31.47,84,33.83,27.52,19.82,0.66,89.96,64.89,1.12,293.27,34.3
14-04-2022 15:00,14-04-2022 16:00,29.65,None,28.15,26.8,13.43,0.72,None,65.75,1.05,284.52,33.93
14-04-2022 16:00,14-04-2022 17:00,28.89,None,21.3,29.96,11.34,0.5,49.78,64.98,0.94,292.31,33.81
14-04-2022 17:00,14-04-2022 18:00,25.02,None,18.21,31.51,3.94,0.3,1.85,None,None,None,None
14-04-2022 18:00,14-04-2022 19:00,26.27,90,15.97,42.91,8.95,0.39,1.19,77.79,0.6,253.74,30.57
14-04-2022 19:00,14-04-2022 20:00,26.73,89.9,19.08,31.35,5.91,0.39,1.65,82.46,0.52,255.63,29.61
14-04-2022 20:00,14-04-2022 21:00,26,82.94,23.19,20.19,6.62,0.34,1.79,82.84,0.63,212.68,29.22
14-04-2022 21:00,14-04-2022 22:00,26,79.02,26.41,18.26,6.79,0.3,1.31,82.71,0.64,204.78,29
14-04-2022 22:00,14-04-2022 23:00,24.93,80.02,29.98,16.88,7.84,0.27,2.61,84.32,0.94,221.89,28.67
14-04-2022 23:00,15-04-2022 00:00,22,80.98,28.43,16.74,6.47,0.2,5.04,84.64,0.87,237.22,28.5
15-04-2022 00:00,15-04-2022 01:00,21.73,79.96,29.95,16.16,7.28,0.21,5.25,84.73,0.88,225.21,28.37
15-04-2022 01:00,15-04-2022 02:00,21.53,77.05,37.17,14.46,8.38,0.22,2.95,83.99,0.84,219.29,28.3
15-04-2022 02:00,15-04-2022 03:00,22.2,79.9,41.81,14.22,8.4,0.21,3.66,82.9,0.77,188.56,28.34
15-04-2022 03:00,15-04-2022 04:00,19.73,72.98,48.84,12.95,8.64,0.15,3.29,83.52,0.77,239.72,28.03
15-04-2022 04:00,15-04-2022 05:00,20.32,72.04,52.39,12.7,9.05,0.15,3.29,83.81,0.76,222.7,28.01
15-04-2022 05:00,15-04-2022 06:00,24,74.96,61.01,10.82,8.67,0.17,2.39,83.91,0.68,223.34,27.94
15-04-2022 06:00,15-04-2022 07:00,22.95,72.1,71.85,10.5,9.13,0.18,1.62,83.47,0.42,260.55,28.27
15-04-2022 07:00,15-04-2022 08:00,21.32,79.1,84.62,7.56,9.54,0.24,1.67,81.83,0.41,267.08,28.91
15-04-2022 08:00,15-04-2022 09:00,24.47,85.94,92.69,6.47,7.84,0.24,3.64,75.19,0.61,221.42,30.42
15-04-2022 09:00,15-04-2022 10:00,23,82.03,91.9,6.91,10.3,0.26,5.15,68.62,0.88,211.97,32.1
15-04-2022 10:00,15-04-2022 11:00,23.53,84.11,88.94,8.74,8.89,0.2,5.85,64.78,1.08,265.76,33.53
15-04-2022 11:00,15-04-2022 12:00,25.79,92.06,80.34,16.02,9.9,0.26,4.99,64.29,1.22,270.92,34.02
15-04-2022 12:00,15-04-2022 13:00,28,96.07,72.11,17.96,10.42,0.23,6.7,64.99,1.25,276.5,33.84
15-04-2022 13:00,15-04-2022 14:00,27.47,100.86,63.94,19.44,7.45,0.21,4.88,63.92,1.39,283.98,34.03
15-04-2022 14:00,15-04-2022 15:00,23.36,90.96,54.77,18.13,8.53,0.19,5.27,63.47,1.22,286.96,33.91
15-04-2022 15:00,15-04-2022 16:00,20.57,88.08,49.76,17.39,8.99,0.17,5.69,63.46,1.14,283.83,34.06
15-04-2022 16:00,15-04-2022 17:00,28.21,94.07,45.09,19.19,7.12,0.17,4.58,61.59,1.25,301.67,33.53
15-04-2022 17:00,15-04-2022 18:00,26.53,99.03,38.94,18.82,7.85,0.21,3.5,60.23,0.93,289.91,32.53
15-04-2022 18:00,15-04-2022 19:00,28.27,101,37.95,20.1,10.49,0.28,1.98,68.82,0.67,277.62,30.43
15-04-2022 19:00,15-04-2022 20:00,28.47,100.83,45.17,19.16,9.13,0.28,2.22,75.38,0.72,292.5,29.18
15-04-2022 20:00,15-04-2022 21:00,26.47,89.08,53.79,17.65,8.33,0.3,1.76,78.36,0.41,251.74,28.65
15-04-2022 21:00,15-04-2022 22:00,24.47,94.98,64.88,12.91,8.38,0.28,1.45,79.06,0.56,291.27,28.43
15-04-2022 22:00,15-04-2022 23:00,23.53,93.9,74.21,11.54,8.33,0.34,1.12,79.07,0.31,216.79,28.16
15-04-2022 23:00,16-04-2022 00:00,24.73,86.98,77.36,12.13,8.09,0.36,1.65,81.49,0.34,212.43,27.79
16-04-2022 00:00,16-04-2022 01:00,22.95,86.08,78.78,8.47,10.05,0.33,1.19,82.36,0.36,267.6,27.68
16-04-2022 01:00,16-04-2022 02:00,22.67,91.02,81.26,9.26,9.79,0.33,1.39,83.54,0.36,243.44,27.33
16-04-2022 02:00,16-04-2022 03:00,28.93,91.83,80.67,5.62,9.73,0.32,2.12,85.16,0.35,228.96,26.95
16-04-2022 03:00,16-04-2022 04:00,23.89,79.88,77.97,5.5,9.79,0.29,3.34,84.53,0.59,211.08,26.99
16-04-2022 04:00,16-04-2022 05:00,19.85,72.98,75.69,4.39,9.68,0.27,3.17,83.84,0.5,205.3,26.76
16-04-2022 05:00,16-04-2022 06:00,26.05,72.5,75.02,4.8,9.77,0.24,2.39,85.78,0.96,124.19,26.78
16-04-2022 06:00,16-04-2022 07:00,31.9,109.1,79.55,3.11,9.84,0.21,2.54,88.26,0.61,120.72,26.39
16-04-2022 07:00,16-04-2022 08:00,44.48,187.63,88.45,6.16,9.62,0.29,1.76,85.8,0.62,126.46,27.15
16-04-2022 08:00,16-04-2022 09:00,52.47,223.5,89.3,4.21,9.48,0.3,1.48,75.45,0.59,166.77,29.71
16-04-2022 09:00,16-04-2022 10:00,38.4,134.86,83.86,6.26,9.04,0.25,2.52,65.16,1.1,163.13,31.49
16-04-2022 10:00,16-04-2022 11:00,34,124.97,74.57,12.94,10.64,0.34,2,60.69,1.08,215.97,33.17
16-04-2022 11:00,16-04-2022 12:00,33.21,123.03,63.34,18.82,8.51,0.28,3.97,62.63,1.42,278.53,33.43
